"LEA_STATE","LEA_STATE_NAME","LEAID","LEA_NAME","LEA_ADDRESS","LEA_CITY","LEA_ZIP","CJJ","LEA_HSE_IND","LEA_HSEPART_HI_M","LEA_HSEPART_HI_F","LEA_HSEPART_AM_M","LEA_HSEPART_AM_F","LEA_HSEPART_AS_M","LEA_HSEPART_AS_F","LEA_HSEPART_HP_M","LEA_HSEPART_HP_F","LEA_HSEPART_BL_M","LEA_HSEPART_BL_F","LEA_HSEPART_WH_M","LEA_HSEPART_WH_F","LEA_HSEPART_TR_M","LEA_HSEPART_TR_F","TOT_HSEPART_M","TOT_HSEPART_F","LEA_HSEPART_LEP_M","LEA_HSEPART_LEP_F","LEA_HSEPART_IDEA_M","LEA_HSEPART_IDEA_F"
"OH","OHIO","3904880","Highland Local","6506 State Route 229","Marengo","43334","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904881","Northmor Local","5247 County Road 29","Galion","44833","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904883","East Muskingum Local","13505 John Glenn School Rd","New Concord","43762","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904884","Franklin Local","PO Box 428","Duncan Falls","43734","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904885","Maysville Local","3715 Panther Dr","Zanesville","43701","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904887","Tri-Valley Local","36 E Muskingum Ave","Dresden","43821","No","Yes",0,0,0,0,0,0,0,0,1,1,7,8,0,0,8,9,0,0,0,0
"OH","OHIO","3904888","West Muskingum Local","4880 West Pike","Zanesville","43701","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904890","Noble Local","20977 Zep Rd E","Sarahsville","43779","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904892","Benton Carroll Salem Local","11685 W State Route 163","Oak Harbor","43449","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904893","Danbury Local","9451 E Harbor Rd","Lakeside Marblehead","43440","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904894","Genoa Area Local","2810 N Genoa Clay Center Rd","Genoa","43430","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904897","Put-In-Bay Local","PO Box 659","Put In Bay","43456","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904899","Antwerp Local","303 S. Harrmann Rd","Antwerp","45813","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904900","Twin Valley Community Local","100 Education Dr","West Alexandria","45381","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904903","Wayne Trace Local","4915 US Route 127","Haviland","45851","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904905","Northern Local","8700 Sheridan Dr","Thornville","43076","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904906","Southern Local","10397 State Route 155 SE # 1","Corning","43730","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904908","Logan Elm Local","9579 Tarlton Rd","Circleville","43113","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904909","Teays Valley Local","385 Viking Way","Ashville","43103","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904910","Westfall Local","19463 Pherson Pike","Williamsport","43164","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904912","Eastern Local School District","1170 Tile Mill Rd","Beaver","45613","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904913","Scioto Valley Local","PO Box 600","Piketon","45661","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904914","Waverly City","1 Tiger Dr","Waverly","45690","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904915","Western Local","PO Box 130","Latham","45646","No","Yes",0,0,0,0,0,0,0,0,0,0,45,26,0,0,45,26,0,0,15,2
"OH","OHIO","3904917","Aurora City","102 E Garfield Rd","Aurora","44202","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904918","Crestwood Local","11260 Bowen Rd","Mantua","44255","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904919","Field Local","2900 State Route 43","Mogadore","44260","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904920","James A Garfield Local","10235 State Route 88","Garrettsville","44231","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904921","Rootstown Local","4140 State Route 44","Rootstown","44272","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904922","Southeast Local","8245 Tallmadge Rd","Ravenna","44266","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904923","Streetsboro City","9000 Kirby Ln","Streetsboro","44241","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904924","Waterloo Local","1464 Industry Rd","Atwater","44201","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904926","Tri-County North Local","436 N Commerce St","Lewisburg","45338","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904927","National Trail Local","6940 Oxford Gettysburg Rd","New Paris","45347","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904928","Preble Shawnee Local","124 Bloomfield St","Camden","45311","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904931","Columbus Grove Local","201 W Cross St","Columbus Grove","45830","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904932","Continental Local","5211 State Route 634","Continental","45831","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904933","Jennings Local","PO Box 98","Fort Jennings","45844","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904934","Kalida Local","PO Box 269","Kalida","45853","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904935","Leipsic Local","232 Oak St","Leipsic","45856","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904936","Miller City-New Cleveland Local","200 N. Main Street","Miller City","45864","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904937","Ottawa-Glandorf Local","630 Glendale Ave","Ottawa","45875","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904938","Ottoville Local","PO Box 248","Ottoville","45876","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904939","Pandora-Gilboa Local","410 Rocket Ridge","Pandora","45877","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904941","Clear Fork Valley Local","92 Hines Ave","Bellville","44813","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904942","Crestview Local","1575 State Route 96","Ashland","44805","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904943","Lexington Local","103 Clever Ln","Lexington","44904","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904944","Lucas Local","84 Lucas North Rd","Lucas","44843","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904945","Madison Local","1379 Grace St","Mansfield","44905","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904946","Plymouth-Shiloh Local","365 Sandusky St","Plymouth","44865","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904947","Ontario Local","457 Shelby Ontario Rd","Ontario","44906","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904949","Adena Local","3367 County Road 550","Frankfort","45628","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904950","Huntington Local","188 Huntsman Rd","Chillicothe","45601","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904951","Paint Valley Local","7454 Us Highway 50 W","Bainbridge","45612","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904952","Southeastern Local","2003 Lancaster Rd","Chillicothe","45601","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904953","Union-Scioto Local","1565 Egypt Pike","Chillicothe","45601","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904954","Zane Trace Local","946 State Route 180","Chillicothe","45601","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904956","Lakota Local","5200 County Road 13","Kansas","44841","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904957","Woodmore Local","349 Rice St","Elmore","43416","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904959","Bloom-Vernon Local","PO Box 237","South Webster","45682","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904961","Green Local","4070 Gallia Pike","Franklin Furnace","45629","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904962","Minford Local","PO Box 204","Minford","45653","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904963","Northwest Local","800 Mohawk Dr","Mc Dermott","45652","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904964","Valley Local","1821 State Route 728","Lucasville","45648","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904965","Washington-Nile Local","15332 Us Highway 52","West Portsmouth","45663","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904966","Wheelersburg Local","PO Box 340","Wheelersburg","45694","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904968","Seneca East Local","13343 E US Highway 224","Attica","44807","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904970","Hopewell-Loudon Local","PO Box 400","Bascom","44809","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904971","New Riegel Local","44 N Perry St","New Riegel","44853","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904976","Botkins Local","404 E State St","Botkins","45306","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904977","Fairlawn Local","18800 Johnston Rd","Sidney","45365","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904978","Fort Loramie Local","PO Box 26","Fort Loramie","45845","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904979","Hardin-Houston Local","5300 Houston Rd","Houston","45333","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904981","Russia Local","100 School St","Russia","45363","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904983","Canton Local","600 Faircrest St SE","Canton","44707","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904984","Fairless Local","11885 Navarre Rd SW","Navarre","44662","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904985","Jackson Local","7602 Fulton Dr NW","Massillon","44646","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904986","Lake Local","436 King Church Ave SW","Uniontown","44685","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904987","Louisville City","407 E Main St","Louisville","44641","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904988","Marlington Local","10320 Moulin Ave NE","Alliance","44601","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904989","Minerva Local","406 East St","Minerva","44657","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904990","Northwest Local","2309 Locust St S","Canal Fulton","44614","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904991","Osnaburg Local","310 Browning Ct N","East Canton","44730","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904992","Perry Local","4201 13th St SW","Massillon","44646","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904993","Plain Local","901 44th St NW","Canton","44709","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904994","Sandy Valley Local","5362 State Route 183 NE","Magnolia","44643","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904995","Tuslaw Local","1835 Manchester Ave NW","Massillon","44647","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904997","Woodridge Local","4411 Quick Rd","Peninsula","44264","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904998","Copley-Fairlawn City","3797 Ridgewood Rd","Copley","44321","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3904999","Coventry Local","2910 S Main St","Akron","44319","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905000","Manchester Local","6075 Manchester Rd","Akron","44319","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905001","Green Local","PO Box 218","Green","44232","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905002","Hudson City","2400 Hudson Aurora Rd","Hudson","44236","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905003","Mogadore Local","1 S Cleveland Ave","Mogadore","44260","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905004","Nordonia Hills City","9370 Olde Eight Rd","Northfield","44067","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905005","Revere Local","PO Box 340","Bath","44210","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905006","Springfield Local","2410 Massillon Rd","Akron","44312","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905007","Twinsburg City","11136 Ravenna Rd","Twinsburg","44087","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905009","Bloomfield-Mespo Local","2077 Park Rd W","North Bloomfield","44450","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905011","Bristol Local","PO Box 260","Bristolville","44402","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905012","Brookfield Local","614 Bedford Rd SE","Brookfield","44403","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905013","Champion Local","5976 Mahoning Ave NW","Warren","44483","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905015","Mathews Local","4096 Cadwallader Sonk Rd","Cortland","44410","No","Yes",1,1,0,0,0,0,0,0,2,0,93,81,1,1,97,83,0,0,14,5
"OH","OHIO","3905016","Howland Local","8200 South St SE","Warren","44484","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905017","Joseph Badger Local","7119 State Route 7","Kinsman","44428","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905018","Lakeview Local","300 Hillman Dr","Cortland","44410","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905019","Liberty Local","4115 Shady Rd","Youngstown","44505","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905020","Lordstown Local","1824 Salt Springs Rd","Warren","44481","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905021","Maplewood Local","2414 Greenville Rd","Cortland","44410","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905022","McDonald Local","600 Iowa Ave","Mc Donald","44437","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905023","Southington Local","2482 State Route 534","Southington","44470","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905024","LaBrae Local","1001 N Leavitt Rd","Leavittsburg","44430","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905025","Weathersfield Local","1334 Seaborn St","Mineral Ridge","44440","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905027","Garaway Local","146 Dover Rd NW","Sugarcreek","44681","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905028","Indian Valley Local","PO Box 171","Gnadenhutten","44629","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905029","Strasburg-Franklin Local","140 N Bodmer Ave","Strasburg","44680","No","Yes",0,0,0,0,1,1,0,0,0,1,0,0,2,1,3,3,0,0,3,3
"OH","OHIO","3905030","Tuscarawas Valley Local","2637 Tuscarawas Valley Rd NE","Zoarville","44656","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905032","Fairbanks Local","11158 State Route 38","Milford Center","43045","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905033","North Union Local School District","12920 State Route 739","Richwood","43344","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905035","Crestview Local","531 E Tully St","Convoy","45832","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905039","Vinton County Local","307 W High St","Mc Arthur","45651","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905041","Carlisle Local","724 Fairview Dr","Carlisle","45005","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905042","Springboro Community City","1685 S Main St","Springboro","45066","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905043","Kings Local","1797 King Ave","Kings Mills","45034","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905044","Little Miami Local","95 E. U.S. 22&3","Maineville","45039","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905045","Mason City","211 N East St","Mason","45040","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905046","Wayne Local","659 Dayton Rd","Waynesville","45068","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905048","Fort Frye Local","510 5th St","Beverly","45715","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905049","Frontier Local","44870 State Route 7","New Matamoras","45767","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905051","Wolf Creek Local","PO Box 67","Waterford","45786","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"OH","OHIO","3905053","Chippewa Local","56 N Portage St","Doylestown","44230","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
